date,code,open,high,low,close,volume,amount,turn,pctChg,adjustflag
2021-08-16,sh.600519,1465.9019840000,1481.1141744000,1456.4635113200,1468.6678368000,2805697,4773049794.4000,0.223300,-0.049400,2
2021-08-17,sh.600519,1469.3593000000,1469.3593000000,1407.8882215200,1413.1779150000,6120077,10140291982.1800,0.487200,-3.778200,2
2021-08-18,sh.600519,1404.2407531400,1420.0839037100,1382.9264000000,1400.2129800000,5997026,9701556273.1500,0.477400,-0.917400,2
2021-08-19,sh.600519,1402.1317903800,1420.2654128000,1382.9264000000,1400.1870501300,4129195,6682355677.8700,0.328700,-0.001900,2
2021-08-20,sh.600519,1344.1785309300,1380.8087939500,1318.5338895000,1337.9812920000,11454454,17825198285.9800,0.911800,-4.442700,2
2021-08-23,sh.600519,1329.2342825200,1382.0620710000,1328.2748773300,1357.1607525100,7159720,11218832882.5300,0.570000,1.433500,2
2021-08-24,sh.600519,1361.3181750000,1419.7035989500,1353.3404183300,1404.6902042200,7259447,11703813763.5000,0.577900,3.502100,2
2021-08-25,sh.600519,1424.1030335600,1452.8246862300,1420.0925470000,1439.1250715800,5423890,9037626406.2100,0.431800,2.451400,2
2021-08-26,sh.600519,1439.0991417100,1439.0991417100,1378.3627428800,1378.6047550000,5402037,8722233200.5900,0.430000,-4.205400,2
2021-08-27,sh.600519,1373.4187810000,1404.5346250000,1369.1835689000,1379.4950138700,3609545,5791426192.0500,0.287300,0.064600,2
2021-08-30,sh.600519,1387.2480450000,1394.1626770000,1336.2094175500,1370.8257940000,5158770,8098190333.4100,0.410700,-0.628400,2
2021-08-31,sh.600519,1374.1102442000,1397.0581791500,1344.1180279000,1346.6245820000,4367709,6888080926.7100,0.347700,-1.765400,2
2021-09-01,sh.600519,1347.4889110000,1413.1692717100,1323.3741319000,1401.9502812900,7731610,12370243405.1900,0.615500,4.108500,2
2021-09-02,sh.600519,1411.4406137100,1420.0925470000,1383.6956528100,1399.1757852000,4283679,6939707277.2300,0.341000,-0.197900,2
2021-09-03,sh.600519,1391.5869765800,1434.6046309100,1367.3684780000,1433.2476343800,5283518,8631165695.8900,0.420600,2.435100,2
2021-09-06,sh.600519,1425.2785210000,1476.4122246400,1405.5286033500,1444.0085304300,5533806,9306030671.1900,0.440500,0.750800,2
2021-09-07,sh.600519,1435.6763988700,1455.9449139200,1427.0071790000,1442.5651010000,3121122,5204051657.3000,0.248500,-0.100000,2
2021-09-08,sh.600519,1434.7861400000,1444.4493382200,1407.1967583200,1411.5356899000,3306367,5428265636.1300,0.263200,-2.151000,2
2021-09-09,sh.600519,1405.3989540000,1421.8212050000,1403.6789392900,1412.3827323200,1995013,3257785762.0200,0.158800,0.060000,2
2021-09-10,sh.600519,1412.3827323200,1442.3922352000,1411.4492570000,1437.0161088200,3338811,5528034093.4400,0.265800,1.744100,2
2021-09-13,sh.600519,1439.1077850000,1455.5300360000,1417.5859929000,1429.6001660000,2772002,4605031710.5300,0.220700,-0.516100,2
2021-09-14,sh.600519,1433.9218110000,1454.6657070000,1428.7358370000,1432.1931530000,3376061,5638962653.7000,0.268800,0.181400,2
2021-09-15,sh.600519,1426.1428500000,1434.7861400000,1391.5696900000,1396.5309384600,4157005,6781755393.3700,0.330900,-2.490000,2
2021-09-16,sh.600519,1385.5193870000,1420.9568760000,1369.9614650000,1415.8314050300,4596802,7458455126.2000,0.365900,1.382000,2
2021-09-17,sh.600519,1400.2129800000,1474.1995424000,1400.2129800000,1457.2586940000,5513025,9242101551.8800,0.438900,2.926000,2
2021-09-22,sh.600519,1433.7748750700,1458.9873520000,1413.1779150000,1415.5029600100,3174300,5227723003.3700,0.252700,-2.865400,2
2021-09-23,sh.600519,1415.7709020000,1431.2251045200,1404.6037713200,1413.1779150000,3034181,4964210090.5000,0.241500,-0.164300,2
2021-09-24,sh.600519,1407.1276120000,1486.6285934200,1407.1276120000,1464.1733260000,6953660,11756596091.1100,0.553500,3.608600,2
2021-09-27,sh.600519,1512.5757500000,1610.5906586000,1512.5757500000,1603.3302950000,12686892,23270689701.9700,1.009900,9.504100,2
2021-09-28,sh.600519,1597.2799920000,1607.6519400000,1551.4705550000,1574.8592977400,4922105,8973408813.2400,0.391800,-1.775700,2
2021-09-29,sh.600519,1563.5711610000,1594.6956482900,1543.6051611000,1573.0787800000,4329065,7870151768.1700,0.344600,-0.113100,2
2021-09-30,sh.600519,1571.5057012200,1599.1988023800,1558.7309186000,1581.7220700000,4053929,7411735790.2300,0.322700,0.549500,2
2021-10-08,sh.600519,1575.1704561800,1623.2098620000,1562.0412986700,1590.0196284000,4745196,8780381117.9600,0.377700,0.524600,2
2021-10-11,sh.600519,1589.9418387900,1633.4953771000,1582.5950422900,1613.8059624800,3767557,7040475326.6600,0.299900,1.496000,2
2021-10-12,sh.600519,1612.8379140000,1622.3455330000,1592.4570361800,1617.1509157100,3060642,5688160837.0600,0.243600,0.207300,2
2021-10-13,sh.600519,1616.2952300000,1685.3983335500,1609.3805980000,1668.0685371000,5014261,9625769126.6300,0.399200,3.148600,2
2021-10-14,sh.600519,1667.2301379700,1678.3540522000,1638.7677840000,1651.7327190000,2662255,5097602232.3700,0.211900,-0.979300,2
2021-10-15,sh.600519,1633.6682429000,1668.1463267100,1633.6682429000,1656.8927631300,2856078,5452953878.9800,0.227400,0.312400,2
2021-10-18,sh.600519,1631.8531520000,1631.8531520000,1544.5559230000,1555.7922000000,6965202,12651498606.5900,0.554500,-6.101800,2
2021-10-19,sh.600519,1555.7922000000,1589.3281652000,1555.6884805200,1566.3197272200,4031456,7330114082.0200,0.320900,0.676700,2
2021-10-20,sh.600519,1584.3150570000,1598.8357842000,1560.9868172900,1591.2296890000,2866339,5246404614.9800,0.228200,1.590300,2
2021-10-21,sh.600519,1591.3161219000,1607.6519400000,1580.8577410000,1593.8226760000,2301870,4238584293.9600,0.183200,0.163000,2
2021-10-22,sh.600519,1603.3302950000,1660.3846522900,1602.4659660000,1643.0894290000,3596260,6794850055.7200,0.286300,3.091100,2
2021-10-25,sh.600519,1624.9385200000,1629.2688082900,1605.9232820000,1618.9141468700,3246133,6076219947.6200,0.258400,-1.471300,2
2021-10-26,sh.600519,1611.1351858700,1624.0655477100,1593.8226760000,1608.5594854500,2113026,3934223713.9200,0.168200,-0.639600,2
2021-10-27,sh.600519,1600.9966067000,1606.1825807000,1555.8786329000,1572.2144510000,3464729,6302270905.0800,0.275800,-2.259500,2
2021-10-28,sh.600519,1577.5732908000,1593.6325236200,1557.5208580000,1577.8239462100,2949093,5383196101.3900,0.234800,0.356800,2
2021-10-29,sh.600519,1577.4004250000,1597.2799920000,1567.0284770000,1578.3339003200,2877586,5266898950.1900,0.229100,0.032300,2
2021-11-01,sh.600519,1538.5056200000,1578.5240527000,1521.2190400000,1558.3851870000,4168998,7486936394.4800,0.331900,-1.263900,2
2021-11-02,sh.600519,1552.9399143000,1594.0128283800,1545.4202520000,1559.8026865600,3250024,5875341368.8400,0.258700,0.091000,2
2021-11-03,sh.600519,1555.7922000000,1564.4182034200,1522.2475915100,1525.5406850000,2782931,4958314535.2500,0.221500,-2.196600,2
2021-11-04,sh.600519,1536.7251022600,1569.6214640000,1529.3610191800,1559.4223818000,3113043,5592211730.8300,0.247800,2.221000,2
2021-11-05,sh.600519,1559.4310250900,1594.6783617100,1559.4310250900,1573.0269202600,2707723,4956331383.2000,0.215500,0.872400,2
2021-11-08,sh.600519,1573.0787800000,1582.4135332000,1557.5640744500,1573.1652129000,1770572,3220439333.6200,0.140900,0.008800,2
2021-11-09,sh.600519,1573.0614934200,1579.8810492300,1540.2342780000,1547.1575532900,2735192,4915170027.8600,0.217700,-1.653200,2
2021-11-10,sh.600519,1547.1575532900,1551.4705550000,1499.6108150000,1516.0244227100,3534877,6204803249.6500,0.281400,-2.012300,2
2021-11-11,sh.600519,1515.1082339700,1529.5165984000,1505.2289535000,1529.5165984000,2265187,3987243284.9000,0.180300,0.890000,2
2021-11-12,sh.600519,1536.7769620000,1542.8704814500,1526.9754711400,1533.1294936200,1760663,3124400971.8400,0.140200,0.236200,2
2021-11-15,sh.600519,1533.0430607200,1541.9629360000,1512.5757500000,1522.2043750600,2494735,4410975373.3100,0.198600,-0.712600,2
2021-11-16,sh.600519,1528.1336720000,1571.3501220000,1525.5406850000,1562.7068320000,3352624,6033536262.2100,0.266900,2.660800,2
2021-11-17,sh.600519,1560.1138450000,1573.5109445000,1547.1575532900,1551.4705550000,2450546,4411450908.4900,0.195100,-0.719000,2
2021-11-18,sh.600519,1539.5601013800,1561.8425030000,1529.8623300000,1548.8775680000,1952089,3485674964.2100,0.155400,-0.167100,2
2021-11-19,sh.600519,1550.7704485100,1598.1443210000,1545.5931178000,1580.3477868900,3115559,5699883799.6800,0.248000,2.031800,2
2021-11-22,sh.600519,1598.1443210000,1650.0040610000,1597.2799920000,1602.6993348300,4257268,7994018410.0100,0.338900,1.414300,2
2021-11-23,sh.600519,1600.7373080000,1656.9186930000,1600.7373080000,1639.1394454700,4578220,8676297615.5500,0.364500,2.273700,2
2021-11-24,sh.600519,1642.2251000000,1699.2708140000,1639.6321130000,1677.6625890000,5451235,10555736753.3800,0.433900,2.350200,2
2021-11-25,sh.600519,1688.0345370000,1716.7302598000,1682.2003162500,1690.6534538700,3975288,7803035266.4600,0.316500,0.774300,2
2021-11-26,sh.600519,1698.2595490700,1700.1351430000,1663.8333250000,1677.6712322900,3265557,6337346210.9400,0.260000,-0.767900,2
2021-11-29,sh.600519,1694.0848400000,1720.0147100000,1686.3750253200,1715.6930650000,4239934,8372476082.5200,0.337500,2.266300,2
2021-11-30,sh.600519,1716.0387966000,1719.9282771000,1665.9941475000,1668.8205033300,3692487,7192172533.0600,0.293900,-2.732000,2
2021-12-01,sh.600519,1685.4415500000,1694.0416235500,1658.6646375800,1670.7393137100,2625440,5071457098.1800,0.209000,0.115000,2
2021-12-02,sh.600519,1676.7982600000,1678.6565673500,1659.1659484000,1671.6122860000,2042182,3939731543.1900,0.162600,0.052300,2
2021-12-03,sh.600519,1669.8836280000,1718.8219359800,1669.0625154500,1704.3530685200,3581839,7045848179.8700,0.285100,1.958600,2
2021-12-06,sh.600519,1713.9644070000,1720.0147100000,1685.4415500000,1700.3944417000,3106388,6122543819.1800,0.247300,-0.232300,2
2021-12-07,sh.600519,1712.0110234600,1718.1736892300,1682.6151941700,1690.5151612300,3697989,7286659622.0700,0.294400,-0.581000,2
2021-12-08,sh.600519,1698.3027655200,1767.5528050000,1685.4415500000,1765.8241470000,6104807,12285101988.3700,0.486000,4.454800,2
2021-12-09,sh.600519,1776.1442352600,1829.7153466800,1767.5528050000,1803.4656749500,6423918,13404724467.3600,0.511400,2.131700,2
2021-12-10,sh.600519,1780.5177400000,1811.4434316200,1777.0604240000,1806.4476100000,4314822,8944582264.8400,0.343500,0.165300,2
2021-12-13,sh.600519,1861.7646660000,1884.2372200000,1830.6488220000,1830.8216878000,6580656,14139012289.8800,0.523900,1.349300,2
2021-12-14,sh.600519,1830.8216878000,1873.7788391000,1815.0909000000,1858.3073500000,4044941,8673733690.9200,0.322000,1.501300,2
2021-12-15,sh.600519,1851.5223673500,1871.2290685500,1836.7164115800,1845.3424150000,3007827,6444715085.8300,0.239400,-0.697700,2
2021-12-16,sh.600519,1828.0558350000,1853.1645924500,1803.1890896700,1831.5045077100,3721136,7865499277.8500,0.296200,-0.749900,2
2021-12-17,sh.600519,1815.5230645000,1822.0055320000,1759.7738440000,1772.4794803000,4840318,9988869784.7900,0.385300,-3.222800,2
2021-12-20,sh.600519,1772.4794803000,1802.6964221400,1764.0954890000,1779.6188378400,3225769,6654596507.9700,0.256800,0.402800,2
2021-12-21,sh.600519,1767.5528050000,1788.4090637700,1739.7473410700,1761.6753678000,2628589,5354186590.1800,0.209200,-1.008300,2
2021-12-22,sh.600519,1763.2311600000,1783.1107270000,1763.2311600000,1770.1457920000,1743079,3570928372.4900,0.138800,0.480800,2
2021-12-23,sh.600519,1774.4674370000,1832.3774800000,1750.2662250000,1832.3774800000,3909854,8126298013.2300,0.311200,3.515600,2
2021-12-24,sh.600519,1857.3393015200,1916.1828198400,1857.3393015200,1896.4156156100,5612959,12295953399.5300,0.446800,3.494800,2
2021-12-27,sh.600519,1873.8652720000,1873.8652720000,1825.4628480000,1842.5938487800,3755590,8020677686.4300,0.299000,-2.838100,2
2021-12-28,sh.600519,1843.6137570000,1863.0611595000,1829.4387614000,1848.0909812200,2765070,5901940632.9500,0.220100,0.298300,2
2021-12-29,sh.600519,1858.3073500000,1861.9807482500,1764.0954890000,1764.0954890000,5404902,11195625154.3700,0.430300,-4.545000,2
2021-12-30,sh.600519,1764.0954890000,1805.5659944200,1752.8592120000,1793.4826750000,3526136,7272866656.6100,0.280700,1.665900,2
2021-12-31,sh.600519,1789.1610300000,1791.7367304200,1752.8592120000,1771.8744500000,2966491,6061415343.6200,0.236100,-1.204800,2
2022-01-04,sh.600519,1776.1960950000,1788.2534845500,1740.7586060000,1772.9375746700,3384262,6913653122.1000,0.269400,0.060000,2
2022-01-05,sh.600519,1767.5528050000,1784.8393850000,1744.2159220000,1749.4018960000,2839551,5774992117.1900,0.226000,-1.327500,2
2022-01-06,sh.600519,1747.6818812900,1759.7738440000,1675.5104097900,1713.2902303800,5179475,10226933846.7300,0.412300,-2.064200,2
2022-01-07,sh.600519,1707.0497750000,1719.0466615200,1676.2105162800,1678.5269180000,2981669,5831695310.9100,0.237400,-2.029000,2
2022-01-10,sh.600519,1666.4349552900,1708.7784330000,1657.3940739500,1699.2708140000,2962670,5792738145.0500,0.235800,1.235800,2
2022-01-11,sh.600519,1683.7128920000,1698.4064850000,1669.1662349300,1677.2736409500,2227664,4332180603.5400,0.177300,-1.294500,2
2022-01-12,sh.600519,1683.7128920000,1710.3342252000,1683.7128920000,1700.1351430000,2747410,5384359627.7500,0.218700,1.363000,2
2022-01-13,sh.600519,1698.2509057800,1700.9908287100,1612.4576092400,1622.6826213100,5674735,10781720543.5100,0.451700,-4.555700,2
2022-01-14,sh.600519,1622.6826213100,1636.1747970000,1610.2449270000,1613.7022430000,2932164,5506186026.0300,0.233400,-0.553400,2
2022-01-17,sh.600519,1614.5665720000,1623.4691607000,1586.3375868600,1609.0435096900,2735382,5074077664.8500,0.217800,-0.288700,2
2022-01-18,sh.600519,1609.1040127200,1649.8744116500,1600.7373080000,1635.5438368300,3121577,5906705861.1900,0.248500,1.647000,2
2022-01-19,sh.600519,1658.6473510000,1658.6473510000,1632.6137615200,1652.5970480000,2637094,5026993463.3600,0.209900,1.042700,2
2022-01-20,sh.600519,1656.0543640000,1711.3627767100,1656.0543640000,1702.3132520800,3401391,6665294953.7300,0.270800,3.008400,2
2022-01-21,sh.600519,1694.0848400000,1723.0312182100,1686.3145222900,1715.6844217100,3081258,6091427695.4100,0.245300,0.785500,2
2022-01-24,sh.600519,1689.7631950000,1714.8287360000,1669.3996037600,1685.6144158000,2398580,4685441775.0500,0.190900,-1.752700,2
2022-01-25,sh.600519,1679.3912470000,1699.2708140000,1669.0192990000,1679.3912470000,2551012,4971078497.8800,0.203100,-0.369200,2
2022-01-26,sh.600519,1678.5614911600,1701.8638010000,1658.6473510000,1689.7631950000,2390513,4655706528.0700,0.190300,0.617600,2
2022-01-27,sh.600519,1729.5309722900,1738.0100397800,1687.1702080000,1698.4064850000,4266516,8450329057.7600,0.339600,0.511500,2
2022-01-28,sh.600519,1689.7631950000,1700.9994720000,1624.9471632900,1630.9888230000,4102011,7889492895.4700,0.326500,-3.969500,2
2022-02-07,sh.600519,1643.0807857100,1653.9454012400,1599.0086500000,1614.5319988400,3515042,6601799703.3100,0.279800,-1.009000,2
2022-02-08,sh.600519,1615.3271815200,1618.7758542300,1547.1489100000,1589.5010310000,4171306,7585130458.7100,0.332100,-1.550400,2
2022-02-09,sh.600519,1589.5788206100,1649.1397320000,1579.1031531300,1638.7504974200,3388479,6346699783.6100,0.269700,3.098400,2
2022-02-10,sh.600519,1642.2251000000,1647.3246411000,1605.3960413100,1618.8882170000,2303183,4315456867.5700,0.183300,-1.212000,2
2022-02-11,sh.600519,1605.0589530000,1642.9079199100,1591.2296890000,1598.9827201300,3374649,6296909575.4600,0.268600,-1.229600,2
2022-02-14,sh.600519,1590.3653600000,1622.3455330000,1588.0403149900,1615.1456724300,2019587,3762313349.4600,0.160800,1.010800,2
2022-02-15,sh.600519,1615.2580352000,1651.7327190000,1606.7876110000,1634.1176939800,2710586,5131842112.3400,0.215800,1.174600,2
2022-02-16,sh.600519,1642.2251000000,1648.2754030000,1631.8531520000,1635.7858489500,1458685,2769034315.5600,0.116100,0.102100,2
2022-02-17,sh.600519,1642.7523406900,1652.1475969200,1625.8028490000,1630.9801797100,1821366,3450265031.6700,0.145000,-0.293800,2
2022-02-18,sh.600519,1622.8900602700,1649.1224454200,1612.5440421400,1648.2754030000,1938549,3670339742.1300,0.154300,1.060400,2
2022-02-21,sh.600519,1642.2251000000,1648.1889701000,1615.3876845500,1622.3368897100,2081573,3920377358.2400,0.165700,-1.573700,2
2022-02-22,sh.600519,1607.6605832900,1608.5162690000,1555.8094865800,1562.5944692300,5229881,9473992638.0000,0.416300,-3.682500,2
2022-02-23,sh.600519,1565.6541938900,1585.1793860000,1555.8613463200,1579.1377262900,2811161,5118197819.7800,0.223800,1.058700,2
2022-02-24,sh.600519,1562.7068320000,1567.8841627100,1510.9335249000,1524.7714321900,6535925,11578557074.6500,0.520300,-3.442800,2
2022-02-25,sh.600519,1534.1839750000,1562.9488441200,1534.1839750000,1554.9797307400,3897913,6999524161.0700,0.310300,1.981200,2
2022-02-28,sh.600519,1544.6077827400,1553.1992130000,1527.2693430000,1547.4946416000,2892303,5158148352.0000,0.230200,-0.481400,2
2022-03-01,sh.600519,1557.5208580000,1610.7375945300,1557.5208580000,1606.3381599200,4737930,8721229312.0000,0.377200,3.802500,2
2022-03-02,sh.600519,1590.3653600000,1599.8643357100,1577.4004250000,1594.5832855200,2007448,3690612336.0000,0.159800,-0.731800,2
2022-03-03,sh.600519,1595.3784682000,1599.2247322500,1550.6062260000,1555.7922000000,3154693,5703580672.0000,0.251100,-2.432700,2
2022-03-04,sh.600519,1531.5909880000,1549.6468208100,1516.9838279000,1538.9377845000,3104703,5509157632.0000,0.247200,-1.083300,2
2022-03-07,sh.600519,1521.3919058000,1528.1336720000,1472.6437502000,1475.4096030000,4915581,8487507456.0000,0.391300,-4.128100,2
2022-03-08,sh.600519,1521.2017534200,1544.2620511400,1497.0178280000,1515.3416028000,5721546,10087484416.0000,0.455500,2.706500,2
2022-03-09,sh.600519,1524.7627889000,1560.1138450000,1487.6052851900,1537.7968702200,5643442,10018589952.0000,0.449200,1.481900,2
2022-03-10,sh.600519,1562.7068320000,1573.9431090000,1548.0132390000,1550.9778874700,3646178,6587438848.0000,0.290300,0.857100,2
2022-03-11,sh.600519,1526.4050140000,1535.9126330000,1484.9863683200,1529.0066442900,4772677,8335618304.0000,0.379900,-1.416600,2
2022-03-14,sh.600519,1495.2891700000,1512.5757500000,1469.3593000000,1469.3593000000,4900661,8416841984.0000,0.390100,-3.901100,2
2022-03-15,sh.600519,1426.1428500000,1456.3943650000,1385.5193870000,1385.5193870000,8905587,14567142656.0000,0.708900,-5.705900,2
2022-03-16,sh.600519,1412.3135860000,1455.4436031000,1376.8760970000,1447.7078585500,7759281,12753010176.0000,0.617700,4.488500,2
2022-03-17,sh.600519,1486.6458800000,1516.8973950000,1479.4373761400,1486.7755293500,6835196,11843531776.0000,0.544100,2.698600,2
2022-03-18,sh.600519,1484.9172220000,1508.2541050000,1462.6866801200,1476.0924229100,3834868,6564085393.7800,0.305300,-0.718500,2
2022-03-21,sh.600519,1490.1031960000,1491.5293388500,1465.0462982900,1473.0759147000,2787716,4763083282.9200,0.221900,-0.204400,2
2022-03-22,sh.600519,1489.9994765200,1489.9994765200,1457.5439225700,1465.0376550000,2105404,3578291198.3400,0.167600,-0.545700,2
2022-03-23,sh.600519,1473.6809450000,1529.8623300000,1466.7663130000,1514.4686305100,5806739,10096341448.2300,0.462200,3.374000,2
2022-03-24,sh.600519,1502.2038020000,1503.9324600000,1484.3554081500,1487.4497059700,2581532,4457504429.6000,0.205500,-1.784100,2
2022-03-25,sh.600519,1479.7312480000,1498.7464860000,1456.3943650000,1460.7160100000,2970866,5054831352.2000,0.236500,-1.797300,2
2022-03-28,sh.600519,1404.5346250000,1438.9349192000,1386.3837160000,1435.4776032000,5754164,9392008017.0200,0.458100,-1.727800,2
2022-03-29,sh.600519,1436.0826335000,1462.0125035000,1436.0826335000,1440.8364430000,2593498,4343365463.7100,0.206500,0.373300,2
2022-03-30,sh.600519,1467.6306420000,1495.3756029000,1465.0376550000,1495.3756029000,4243343,7276379090.5600,0.337800,3.785200,2
2022-03-31,sh.600519,1486.6458800000,1502.7223994000,1476.9653952000,1485.7815510000,2517386,4338022921.7100,0.200400,-0.641600,2
2022-04-01,sh.600519,1495.2373102600,1549.7418970000,1488.1065960100,1538.5142632900,4486191,7936957251.7700,0.357100,3.549200,2
2022-04-06,sh.600519,1515.1687370000,1546.0512121700,1515.1687370000,1525.5406850000,2781977,4910792426.0800,0.221500,-0.843300,2
2022-04-07,sh.600519,1519.4903820000,1542.8272650000,1512.6621829000,1525.5406850000,2019571,3568182341.3100,0.160800,0.000000,2
2022-04-08,sh.600519,1528.1336720000,1546.0252823000,1526.8717516600,1541.9629360000,2294132,4081618542.8600,0.182600,1.076500,2
2022-04-11,sh.600519,1529.8623300000,1529.8623300000,1474.5712038700,1486.6458800000,4386359,7568782591.4700,0.349200,-3.587400,2
2022-04-12,sh.600519,1494.4248410000,1545.3943221300,1476.2739320000,1540.2342780000,4162956,7284546260.7800,0.331400,3.604700,2
2022-04-13,sh.600519,1527.2693430000,1551.4705550000,1513.5092253200,1528.9980010000,3114766,5534915752.9600,0.248000,-0.729500,2
2022-04-14,sh.600519,1545.4202520000,1586.8216111000,1538.6784858000,1563.5711610000,3764986,6834657201.4900,0.299700,2.261200,2
2022-04-15,sh.600519,1557.6937238000,1571.3501220000,1552.2398078100,1560.9695307100,2104113,3800797635.0500,0.167500,-0.166400,2
2022-04-18,sh.600519,1539.4823117700,1554.0635420000,1528.1336720000,1547.8576597800,1979315,3525102976.5400,0.157600,-0.840000,2
2022-04-19,sh.600519,1555.7922000000,1584.3064137100,1534.6161395000,1547.4082087000,2420476,4359851980.1000,0.192700,-0.029000,2
2022-04-20,sh.600519,1557.2529160100,1573.0787800000,1528.7214157200,1553.1992130000,2415572,4342043328.4800,0.192300,0.374200,2
2022-04-21,sh.600519,1547.3217758000,1560.9781740000,1529.8623300000,1538.4883334200,2895261,5160788004.0800,0.230500,-0.947100,2
2022-04-22,sh.600519,1523.8120270000,1545.3165325200,1521.3746192200,1532.4553170000,2789975,4955360846.2300,0.222100,-0.392100,2
2022-04-25,sh.600519,1512.5757500000,1535.4804685000,1471.0879580000,1476.2739320000,5365802,9352986851.6100,0.427100,-3.666100,2
2022-04-26,sh.600519,1472.2375155700,1511.6941344200,1469.3593000000,1497.4327059200,4456396,7692845225.5400,0.354800,1.433300,2
2022-04-27,sh.600519,1527.3730624800,1564.4354900000,1527.3730624800,1551.4014086800,5740244,10289893014.2000,0.457000,3.604100,2
2022-04-28,sh.600519,1549.7418970000,1594.6870050000,1544.1237585000,1586.0437150000,4401006,8038681950.1000,0.350300,2.233000,2
2022-04-29,sh.600519,1586.9080440000,1598.1443210000,1565.2825324200,1580.3218570200,3488527,6384066536.9900,0.277700,-0.360800,2
2022-05-05,sh.600519,1581.7220700000,1616.2952300000,1580.8404544200,1587.7723730000,3366094,6235017580.1600,0.268000,0.471500,2
2022-05-06,sh.600519,1568.7484917100,1572.2144510000,1539.3699490000,1549.7418970000,2859618,5138176680.3200,0.227600,-2.395200,2
2022-05-09,sh.600519,1538.5056200000,1538.5056200000,1502.2038020000,1514.3044080000,3035182,5324616273.0900,0.241600,-2.286700,2
2022-05-10,sh.600519,1486.6458800000,1542.7926918400,1473.6895882900,1526.5692365100,4011919,7018451096.9000,0.319400,0.809900,2
2022-05-11,sh.600519,1516.8973950000,1545.8351299200,1514.3044080000,1528.1336720000,3031267,5372950032.7000,0.241300,0.102500,2
2022-05-12,sh.600519,1515.1687370000,1536.7769620000,1512.5757500000,1523.5267984300,2203823,3888480084.0000,0.175400,-0.301500,2
2022-05-13,sh.600519,1538.5056200000,1554.0116822600,1526.4050140000,1536.9844009600,2073052,3690141230.7900,0.165000,0.883300,2
2022-05-16,sh.600519,1553.1992130000,1553.1992130000,1506.2402184300,1519.4903820000,2776531,4881208652.7100,0.221000,-1.138200,2
2022-05-17,sh.600519,1529.7586105200,1534.1839750000,1516.8973950000,1528.1336720000,2014474,3557048801.4100,0.160400,0.568800,2
2022-05-18,sh.600519,1533.0257741400,1533.2504996800,1506.5427335800,1522.0833690000,2485044,4362486906.8700,0.197800,-0.395900,2
2022-05-19,sh.600519,1508.2541050000,1518.6260530000,1503.0681310000,1517.7617240000,1977626,3459059182.4600,0.157400,-0.283900,2
2022-05-20,sh.600519,1521.2103967100,1556.7861783500,1514.3044080000,1555.8008432900,4194960,7493460271.9800,0.333900,2.506300,2
2022-05-23,sh.600519,1555.7922000000,1559.1544398100,1531.5909880000,1539.3699490000,2215713,3950856593.6200,0.176400,-1.056100,2
2022-05-24,sh.600519,1543.6915940000,1544.5559230000,1517.3295595000,1521.2190400000,2734222,4824599922.4300,0.217700,-1.179100,2
2022-05-25,sh.600519,1525.7740538300,1531.5909880000,1509.9827630000,1517.3382027900,2238869,3929477101.9400,0.178200,-0.255100,2
2022-05-26,sh.600519,1522.0833690000,1522.0833690000,1495.2891700000,1506.3525812000,2805344,4888109192.1300,0.223300,-0.724000,2
2022-05-27,sh.600519,1521.2103967100,1538.5056200000,1515.1773802900,1517.0356876400,2511958,4436904895.6500,0.200000,0.709200,2
2022-05-30,sh.600519,1526.4050140000,1547.6242909500,1526.4050140000,1537.1313368900,3446569,6135631304.0400,0.274400,1.324700,2
2022-05-31,sh.600519,1533.9851793300,1568.6707021000,1527.2520564200,1559.2754458700,4075082,7329201058.4300,0.324400,1.440600,2
2022-06-01,sh.600519,1557.5208580000,1568.5669826200,1537.6412910000,1545.6363342500,2176001,3897858998.8900,0.173200,-0.874700,2
2022-06-02,sh.600519,1545.3943221300,1552.1620182000,1538.5056200000,1543.6915940000,1691473,3019718031.7500,0.134700,-0.125800,2
2022-06-06,sh.600519,1547.1489100000,1551.4705550000,1519.4903820000,1545.4202520000,3674126,6535329351.7900,0.292500,0.112000,2
2022-06-07,sh.600519,1542.0839420600,1577.4004250000,1530.1302719900,1571.2636891000,3504859,6356031009.1700,0.279000,1.672300,2
2022-06-08,sh.600519,1577.4004250000,1626.6671780000,1577.4004250000,1612.4921824000,4435381,8236953845.7000,0.353100,2.623900,2
2022-06-09,sh.600519,1618.0238880000,1632.1556671500,1598.1443210000,1601.6016370000,2632902,4897066622.1600,0.209600,-0.675400,2
2022-06-10,sh.600519,1594.6956482900,1648.2754030000,1586.0437150000,1642.7436974000,4734462,8882462597.8800,0.376900,2.568800,2
2022-06-13,sh.600519,1633.5818100000,1635.3104680000,1597.3491383200,1604.1946240000,3675518,6847248995.1400,0.292600,-2.346600,2
2022-06-14,sh.600519,1585.1793860000,1620.9798931800,1583.4507280000,1617.1595590000,2941623,5467949347.6100,0.234200,0.808200,2
2022-06-15,sh.600519,1616.2952300000,1646.5467450000,1610.2362837100,1620.7033079000,3366362,6354869099.9500,0.268000,0.219100,2
2022-06-16,sh.600519,1637.5490801100,1648.8199302700,1620.9021035700,1622.3455330000,2688670,5087605390.5200,0.214000,0.101300,2
2022-06-17,sh.600519,1623.2876516100,1687.1702080000,1623.2876516100,1686.3058790000,5054161,9749530915.5300,0.402300,3.942500,2
